zone,direction,year,month,n_trips,log_n_trips,post,Borough,zone_name,service_zone,crz_zone,charged_share_2024_geo
206,dropoff,2025,4,43399,10.678191678348384,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.017
206,dropoff,2025,5,46991,10.757711372994065,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.017
206,dropoff,2025,6,46155,10.739760576424253,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.017
206,pickup,2024,2,39269,10.578190682516476,0,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2024,3,44242,10.697429843130967,0,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2024,4,39797,10.591546811547127,0,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2024,5,42123,10.648349188782753,0,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2024,6,40284,10.603709646768035,0,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2025,2,39451,10.58281467449521,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2025,3,43380,10.677753784380865,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2025,4,40983,10.620912625555597,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2025,5,44459,10.70232269513748,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
206,pickup,2025,6,43472,10.679872331666129,1,Staten Island,Saint George/New Brighton,Boro Zone,false,0.0127
207,dropoff,2024,2,3176,8.063377822367027,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2024,3,3464,8.150179269682326,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2024,4,3253,8.087332926473351,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2024,5,3649,8.202208436436448,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2024,6,3776,8.236420527265391,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2025,2,3465,8.150467911624004,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2025,3,3723,8.222285073872717,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2025,4,3673,8.208764045819667,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2025,5,3976,8.288031567776464,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,dropoff,2025,6,4041,8.304247465078474,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0143
207,pickup,2024,2,2789,7.933438387627489,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2024,3,3076,8.031385330625534,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2024,4,2937,7.98514393119862,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2024,5,3209,8.073714641109857,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2024,6,3459,8.148734808937169,0,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2025,2,3076,8.031385330625534,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2025,3,3304,8.102889134640868,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2025,4,3273,8.09346227450118,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2025,5,3567,8.17948018535889,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
207,pickup,2025,6,3636,8.19863945529737,1,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,false,0.0145
208,dropoff,2024,2,60388,11.008545688687626,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2024,3,68542,11.135201975043723,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2024,4,63022,11.05123915076453,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2024,5,68265,11.131152469118852,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2024,6,66710,11.108110145703561,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2025,2,60564,11.011455936128263,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2025,3,68432,11.13359583046669,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2025,4,63915,11.065309354602123,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2025,5,70116,11.157906292342437,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,dropoff,2025,6,66497,11.104912112844378,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0416
208,pickup,2024,2,61396,11.025099965433299,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2024,3,69118,11.143570467874122,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2024,4,63529,11.0592517735417,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2024,5,66909,11.111088766216067,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2024,6,65873,11.095483924851465,0,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2025,2,61571,11.027946259449502,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2025,3,69467,11.148607098646218,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2025,4,64446,11.073582942826102,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2025,5,70912,11.1691949506669,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
208,pickup,2025,6,68185,11.129979878291934,1,Bronx,Schuylerville/Edgewater Park,Boro Zone,false,0.0323
209,dropoff,2024,2,40745,10.61508841175432,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2024,3,44023,10.692467503598817,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2024,4,41557,10.634821257814647,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2024,5,42774,10.663685720345683,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2024,6,41604,10.635951595473024,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2025,2,36253,10.498277415479205,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2025,3,36886,10.51558735424275,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2025,4,37445,10.530628468683467,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2025,5,40381,10.606114656295205,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,dropoff,2025,6,37083,10.520913922555932,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2024,2,44704,10.707818262056689,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2024,3,49369,10.807077975832051,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2024,4,46096,10.73848145732431,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2024,5,48396,10.787172444661369,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2024,6,47617,10.770945119316325,0,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2025,2,39945,10.595258786916142,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2025,3,41977,10.644877128219813,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2025,4,41939,10.643971460585572,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2025,5,46307,10.743048416551554,1,Manhattan,Seaport,Yellow Zone,true,1.0
209,pickup,2025,6,42109,10.648016773545576,1,Manhattan,Seaport,Yellow Zone,true,1.0
210,dropoff,2024,2,57925,10.966904349300577,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2024,3,65045,11.08283461703566,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2024,4,58695,10.980109823312622,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2024,5,61471,11.02632079786699,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2024,6,60172,11.004962406817715,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2025,2,60491,11.010249872622438,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2025,3,64944,11.08128063907868,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2025,4,62056,11.035792482170708,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2025,5,67803,11.124361720737193,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,dropoff,2025,6,62776,11.047328113807309,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0316
210,pickup,2024,2,58356,10.974317460191786,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2024,3,65956,11.096743132020858,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2024,4,59976,11.001699761182898,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2024,5,61709,11.030185066354774,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2024,6,60852,11.01619996558302,0,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2025,2,61390,11.025002234421542,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2025,3,65982,11.09713725653899,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2025,4,62560,11.043881375219193,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2025,5,68937,11.140948323023046,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
210,pickup,2025,6,64175,11.069369005739341,1,Brooklyn,Sheepshead Bay,Boro Zone,false,0.0218
211,dropoff,2024,2,107906,11.58901575674377,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2024,3,110572,11.613422171461853,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2024,4,103090,11.54335767209043,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2024,5,107249,11.58290851273747,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2024,6,101034,11.523212372838364,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2025,2,104703,11.55888304974326,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2025,3,100397,11.516887605315247,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2025,4,100241,11.515332565577651,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2025,5,102559,11.538193521716947,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,dropoff,2025,6,92239,11.432138313600566,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2024,2,117744,11.67626805516638,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2024,3,122103,11.712620229821528,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2024,4,113443,11.63905578711444,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2024,5,119373,11.69000832371598,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2024,6,111166,11.618779858650225,0,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2025,2,114217,11.645855426771487,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2025,3,110772,11.615229313778151,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2025,4,111620,11.622855524342425,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2025,5,114126,11.645058380180895,1,Manhattan,SoHo,Yellow Zone,true,1.0
211,pickup,2025,6,103951,11.551674913249506,1,Manhattan,SoHo,Yellow Zone,true,1.0
212,dropoff,2024,2,46632,10.750042279725387,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2024,3,51661,10.852458423798911,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2024,4,47215,10.76246691769717,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2024,5,48527,10.78987562305597,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2024,6,48355,10.786324908151064,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2025,2,48460,10.788493994370517,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2025,3,53843,10.89382768342006,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2025,4,50183,10.823431602908185,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2025,5,51402,10.8474323611921,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,dropoff,2025,6,48596,10.791296501974633,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0377
212,pickup,2024,2,49923,10.818237097391455,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2024,3,56395,10.940135781074018,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2024,4,50425,10.828242362822413,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2024,5,52004,10.859075917682059,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2024,6,50965,10.838894401602513,0,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2025,2,52235,10.863508047271608,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2025,3,57196,10.954239244852738,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2025,4,52844,10.875099455998244,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2025,5,55699,10.927717472432848,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
212,pickup,2025,6,52776,10.873811820902707,1,Bronx,Soundview/Bruckner,Boro Zone,false,0.0351
213,dropoff,2024,2,88359,11.38916334013185,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2024,3,99585,11.508766829821369,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2024,4,89896,11.406408725587738,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2024,5,93828,11.449218597912514,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2024,6,91919,11.428663033438221,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2025,2,91955,11.429054605933082,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2025,3,100736,11.520258512337021,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2025,4,93608,11.446871128898794,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2025,5,97922,11.49192652237417,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,dropoff,2025,6,93779,11.448696229332299,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0307
213,pickup,2024,2,91466,11.423722597509459,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2024,3,102405,11.53669081852049,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2024,4,92557,11.435579949933482,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2024,5,95769,11.46969432077795,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2024,6,93703,11.44788548478975,0,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2025,2,94492,11.45627045381365,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2025,3,103111,11.54356135684533,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2025,4,96002,11.472124303566297,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2025,5,100262,11.515542038753383,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
213,pickup,2025,6,96596,11.478292611475785,1,Bronx,Soundview/Castle Hill,Boro Zone,false,0.0285
214,dropoff,2024,2,15974,9.678717679477334,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2024,3,17543,9.772410288929185,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2024,4,15943,9.676775140407365,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2024,5,16749,9.72609383397847,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2024,6,16273,9.697262571660614,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2025,2,16798,9.729015110685573,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2025,3,18018,9.799126537211386,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2025,4,17138,9.749053499229063,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2025,5,18170,9.807527161390217,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,dropoff,2025,6,17482,9.768927059140433,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0341
214,pickup,2024,2,16022,9.681718056775063,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2024,3,17307,9.758866322925,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2024,4,15840,9.670293665368417,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2024,5,16746,9.725914702764378,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2024,6,16191,9.692210811286753,0,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2025,2,16980,9.739791459865339,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2025,3,17836,9.788974165747367,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2025,4,16994,9.740615619563487,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2025,5,17794,9.786616600804713,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
214,pickup,2025,6,17280,9.757305042358047,1,Staten Island,South Beach/Dongan Hills,Boro Zone,false,0.0254
215,dropoff,2024,2,49452,10.808757781126818,0,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2024,3,56356,10.939443991173167,0,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2024,4,51454,10.848443483624047,0,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2024,5,52906,10.876272032964748,0,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2024,6,51672,10.852671327712308,0,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2025,2,50373,10.827210596227578,1,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2025,3,55214,10.918971823296669,1,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2025,4,52871,10.875610263368761,1,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2025,5,56269,10.937899040810374,1,Queens,South Jamaica,Boro Zone,false,0.0151
215,dropoff,2025,6,53607,10.88943493554677,1,Queens,South Jamaica,Boro Zone,false,0.0151
215,pickup,2024,2,59716,10.99735527017348,0,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2024,3,67386,11.11819256019109,0,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2024,4,62030,11.035373417967163,0,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2024,5,64673,11.077099082726058,0,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2024,6,62870,11.048824381377107,0,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2025,2,60263,11.006473595713269,1,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2025,3,66505,11.105032411787397,1,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2025,4,64037,11.067216320291932,1,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2025,5,67580,11.121067360268281,1,Queens,South Jamaica,Boro Zone,false,0.0112
215,pickup,2025,6,64161,11.069150828453848,1,Queens,South Jamaica,Boro Zone,false,0.0112
216,dropoff,2024,2,95700,11.468973577441046,0,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2024,3,108330,11.592937402939613,0,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2024,4,104568,11.557592856465387,0,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2024,5,111601,11.622685289462678,0,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2024,6,109650,11.605048753846035,0,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2025,2,102637,11.538953770491355,1,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2025,3,111179,11.618896794043552,1,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2025,4,108860,11.59781793198819,1,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2025,5,119369,11.689974814739761,1,Queens,South Ozone Park,Boro Zone,false,0.021
216,dropoff,2025,6,114087,11.644716594214456,1,Queens,South Ozone Park,Boro Zone,false,0.021
216,pickup,2024,2,118641,11.68385740563671,0,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2024,3,132890,11.797276997325554,0,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2024,4,127780,11.758065314156335,0,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2024,5,134161,11.806795850255835,0,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2024,6,130198,11.776811647655522,0,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2025,2,123346,11.722748693381439,1,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2025,3,136299,11.822606280900557,1,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2025,4,134611,11.810144416479128,1,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2025,5,146023,11.891519422529832,1,Queens,South Ozone Park,Boro Zone,false,0.0146
216,pickup,2025,6,141231,11.85815212668663,1,Queens,South Ozone Park,Boro Zone,false,0.0146
217,dropoff,2024,2,37440,10.530494930591528,0,Brooklyn,South Williamsburg,Boro Zone,false,0.0715
217,dropoff,2024,3,40986,10.620985823959904,0,Brooklyn,South Williamsburg,Boro Zone,false,0.0715
217,dropoff,2024,4,32816,10.398671480312162,0,Brooklyn,South Williamsburg,Boro Zone,false,0.0715
