zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
235,dropoff,2024,2,381,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2024,3,453,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2024,4,457,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2024,5,464,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2024,6,456,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2025,2,371,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2025,3,466,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2025,4,474,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2025,5,526,Bronx,University Heights/Morris Heights,false,0.2216
235,dropoff,2025,6,501,Bronx,University Heights/Morris Heights,false,0.2216
235,pickup,2024,2,194,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2024,3,276,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2024,4,277,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2024,5,277,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2024,6,214,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2025,2,228,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2025,3,256,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2025,4,295,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2025,5,309,Bronx,University Heights/Morris Heights,false,0.2496
235,pickup,2025,6,311,Bronx,University Heights/Morris Heights,false,0.2496
236,dropoff,2024,2,133668,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2024,3,138217,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2024,4,144903,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2024,5,158395,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2024,6,136566,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2025,2,134613,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2025,3,142929,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2025,4,152641,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2025,5,158470,Manhattan,Upper East Side North,false,0.3416
236,dropoff,2025,6,134872,Manhattan,Upper East Side North,false,0.3416
236,pickup,2024,2,126426,Manhattan,Upper East Side North,false,0.2931
236,pickup,2024,3,132489,Manhattan,Upper East Side North,false,0.2931
236,pickup,2024,4,136663,Manhattan,Upper East Side North,false,0.2931
236,pickup,2024,5,151925,Manhattan,Upper East Side North,false,0.2931
236,pickup,2024,6,129243,Manhattan,Upper East Side North,false,0.2931
236,pickup,2025,2,127239,Manhattan,Upper East Side North,false,0.2931
236,pickup,2025,3,132290,Manhattan,Upper East Side North,false,0.2931
236,pickup,2025,4,142479,Manhattan,Upper East Side North,false,0.2931
236,pickup,2025,5,150023,Manhattan,Upper East Side North,false,0.2931
236,pickup,2025,6,126237,Manhattan,Upper East Side North,false,0.2931
237,dropoff,2024,2,122758,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2024,3,129410,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2024,4,137955,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2024,5,152158,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2024,6,131671,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2025,2,124782,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2025,3,135497,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2025,4,149638,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2025,5,157678,Manhattan,Upper East Side South,false,0.4321
237,dropoff,2025,6,135382,Manhattan,Upper East Side South,false,0.4321
237,pickup,2024,2,135021,Manhattan,Upper East Side South,false,0.3948
237,pickup,2024,3,145078,Manhattan,Upper East Side South,false,0.3948
237,pickup,2024,4,153035,Manhattan,Upper East Side South,false,0.3948
237,pickup,2024,5,170982,Manhattan,Upper East Side South,false,0.3948
237,pickup,2024,6,148094,Manhattan,Upper East Side South,false,0.3948
237,pickup,2025,2,140203,Manhattan,Upper East Side South,false,0.3948
237,pickup,2025,3,152459,Manhattan,Upper East Side South,false,0.3948
237,pickup,2025,4,168592,Manhattan,Upper East Side South,false,0.3948
237,pickup,2025,5,177525,Manhattan,Upper East Side South,false,0.3948
237,pickup,2025,6,152482,Manhattan,Upper East Side South,false,0.3948
238,dropoff,2024,2,66032,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2024,3,70522,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2024,4,71606,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2024,5,74778,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2024,6,66466,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2025,2,65104,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2025,3,69929,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2025,4,70364,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2025,5,71324,Manhattan,Upper West Side North,false,0.2926
238,dropoff,2025,6,61969,Manhattan,Upper West Side North,false,0.2926
238,pickup,2024,2,56325,Manhattan,Upper West Side North,false,0.2207
238,pickup,2024,3,58439,Manhattan,Upper West Side North,false,0.2207
238,pickup,2024,4,61860,Manhattan,Upper West Side North,false,0.2207
238,pickup,2024,5,64532,Manhattan,Upper West Side North,false,0.2207
238,pickup,2024,6,57870,Manhattan,Upper West Side North,false,0.2207
238,pickup,2025,2,53759,Manhattan,Upper West Side North,false,0.2207
238,pickup,2025,3,56594,Manhattan,Upper West Side North,false,0.2207
238,pickup,2025,4,58155,Manhattan,Upper West Side North,false,0.2207
238,pickup,2025,5,58720,Manhattan,Upper West Side North,false,0.2207
238,pickup,2025,6,49892,Manhattan,Upper West Side North,false,0.2207
239,dropoff,2024,2,82553,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2024,3,91101,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2024,4,89116,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2024,5,92816,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2024,6,84746,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2025,2,79464,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2025,3,88573,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2025,4,89187,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2025,5,91833,Manhattan,Upper West Side South,false,0.3631
239,dropoff,2025,6,81574,Manhattan,Upper West Side South,false,0.3631
239,pickup,2024,2,84150,Manhattan,Upper West Side South,false,0.316
239,pickup,2024,3,89549,Manhattan,Upper West Side South,false,0.316
239,pickup,2024,4,87559,Manhattan,Upper West Side South,false,0.316
239,pickup,2024,5,90135,Manhattan,Upper West Side South,false,0.316
239,pickup,2024,6,84734,Manhattan,Upper West Side South,false,0.316
239,pickup,2025,2,75438,Manhattan,Upper West Side South,false,0.316
239,pickup,2025,3,84861,Manhattan,Upper West Side South,false,0.316
239,pickup,2025,4,85202,Manhattan,Upper West Side South,false,0.316
239,pickup,2025,5,85536,Manhattan,Upper West Side South,false,0.316
239,pickup,2025,6,75582,Manhattan,Upper West Side South,false,0.316
240,dropoff,2024,2,86,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2024,3,95,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2024,4,85,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2024,5,98,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2024,6,91,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2025,2,52,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2025,3,88,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2025,4,88,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2025,5,102,Bronx,Van Cortlandt Park,false,0.2615
240,dropoff,2025,6,76,Bronx,Van Cortlandt Park,false,0.2615
240,pickup,2024,2,15,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2024,3,12,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2024,4,13,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2024,5,14,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2024,6,11,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2025,2,20,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2025,3,21,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2025,4,19,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2025,5,30,Bronx,Van Cortlandt Park,false,0.0308
240,pickup,2025,6,32,Bronx,Van Cortlandt Park,false,0.0308
241,dropoff,2024,2,411,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2024,3,453,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2024,4,498,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2024,5,501,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2024,6,459,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2025,2,387,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2025,3,451,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2025,4,428,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2025,5,454,Bronx,Van Cortlandt Village,false,0.2278
241,dropoff,2025,6,433,Bronx,Van Cortlandt Village,false,0.2278
241,pickup,2024,2,156,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2024,3,168,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2024,4,185,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2024,5,176,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2024,6,150,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2025,2,185,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2025,3,198,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2025,4,229,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2025,5,214,Bronx,Van Cortlandt Village,false,0.2527
241,pickup,2025,6,182,Bronx,Van Cortlandt Village,false,0.2527
242,dropoff,2024,2,455,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2024,3,494,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2024,4,486,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2024,5,517,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2024,6,388,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2025,2,365,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2025,3,455,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2025,4,538,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2025,5,568,Bronx,Van Nest/Morris Park,false,0.1641
242,dropoff,2025,6,568,Bronx,Van Nest/Morris Park,false,0.1641
242,pickup,2024,2,175,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2024,3,187,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2024,4,149,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2024,5,169,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2024,6,131,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2025,2,186,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2025,3,214,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2025,4,235,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2025,5,217,Bronx,Van Nest/Morris Park,false,0.1023
242,pickup,2025,6,245,Bronx,Van Nest/Morris Park,false,0.1023
243,dropoff,2024,2,4264,Manhattan,Washington Heights North,false,0.402
243,dropoff,2024,3,4958,Manhattan,Washington Heights North,false,0.402
243,dropoff,2024,4,4731,Manhattan,Washington Heights North,false,0.402
243,dropoff,2024,5,4920,Manhattan,Washington Heights North,false,0.402
243,dropoff,2024,6,4700,Manhattan,Washington Heights North,false,0.402
243,dropoff,2025,2,3876,Manhattan,Washington Heights North,false,0.402
243,dropoff,2025,3,4965,Manhattan,Washington Heights North,false,0.402
243,dropoff,2025,4,4511,Manhattan,Washington Heights North,false,0.402
243,dropoff,2025,5,4883,Manhattan,Washington Heights North,false,0.402
243,dropoff,2025,6,4686,Manhattan,Washington Heights North,false,0.402
243,pickup,2024,2,359,Manhattan,Washington Heights North,false,0.1428
243,pickup,2024,3,454,Manhattan,Washington Heights North,false,0.1428
243,pickup,2024,4,450,Manhattan,Washington Heights North,false,0.1428
243,pickup,2024,5,457,Manhattan,Washington Heights North,false,0.1428
243,pickup,2024,6,416,Manhattan,Washington Heights North,false,0.1428
243,pickup,2025,2,447,Manhattan,Washington Heights North,false,0.1428
243,pickup,2025,3,503,Manhattan,Washington Heights North,false,0.1428
243,pickup,2025,4,462,Manhattan,Washington Heights North,false,0.1428
243,pickup,2025,5,595,Manhattan,Washington Heights North,false,0.1428
243,pickup,2025,6,594,Manhattan,Washington Heights North,false,0.1428
244,dropoff,2024,2,6883,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2024,3,7975,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2024,4,7582,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2024,5,8282,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2024,6,7659,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2025,2,6330,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2025,3,7555,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2025,4,7047,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2025,5,7685,Manhattan,Washington Heights South,false,0.3445
244,dropoff,2025,6,7174,Manhattan,Washington Heights South,false,0.3445
244,pickup,2024,2,1481,Manhattan,Washington Heights South,false,0.1364
244,pickup,2024,3,1745,Manhattan,Washington Heights South,false,0.1364
244,pickup,2024,4,1697,Manhattan,Washington Heights South,false,0.1364
244,pickup,2024,5,1906,Manhattan,Washington Heights South,false,0.1364
244,pickup,2024,6,1665,Manhattan,Washington Heights South,false,0.1364
244,pickup,2025,2,1665,Manhattan,Washington Heights South,false,0.1364
244,pickup,2025,3,1886,Manhattan,Washington Heights South,false,0.1364
244,pickup,2025,4,1739,Manhattan,Washington Heights South,false,0.1364
244,pickup,2025,5,2147,Manhattan,Washington Heights South,false,0.1364
244,pickup,2025,6,1948,Manhattan,Washington Heights South,false,0.1364
245,dropoff,2024,2,27,Staten Island,West Brighton,false,0.3807
245,dropoff,2024,3,30,Staten Island,West Brighton,false,0.3807
245,dropoff,2024,4,38,Staten Island,West Brighton,false,0.3807
245,dropoff,2024,5,46,Staten Island,West Brighton,false,0.3807
245,dropoff,2024,6,35,Staten Island,West Brighton,false,0.3807
245,dropoff,2025,2,30,Staten Island,West Brighton,false,0.3807
245,dropoff,2025,3,28,Staten Island,West Brighton,false,0.3807
245,dropoff,2025,4,30,Staten Island,West Brighton,false,0.3807
245,dropoff,2025,5,48,Staten Island,West Brighton,false,0.3807
245,dropoff,2025,6,40,Staten Island,West Brighton,false,0.3807
245,pickup,2024,2,4,Staten Island,West Brighton,false,0.0
245,pickup,2024,3,3,Staten Island,West Brighton,false,0.0
245,pickup,2024,4,1,Staten Island,West Brighton,false,0.0
245,pickup,2025,2,1,Staten Island,West Brighton,false,0.0
245,pickup,2025,4,1,Staten Island,West Brighton,false,0.0
245,pickup,2025,5,1,Staten Island,West Brighton,false,0.0
246,dropoff,2024,2,52610,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2024,3,59530,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2024,4,57834,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2024,5,65356,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2024,6,62765,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2025,2,54457,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2025,3,62530,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2025,4,58342,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2025,5,63334,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,dropoff,2025,6,60308,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2024,2,45317,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2024,3,52670,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2024,4,50489,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2024,5,57848,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2024,6,54851,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2025,2,47408,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2025,3,55976,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2025,4,53184,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2025,5,54946,Manhattan,West Chelsea/Hudson Yards,true,1.0
246,pickup,2025,6,53374,Manhattan,West Chelsea/Hudson Yards,true,1.0
247,dropoff,2024,2,694,Bronx,West Concourse,false,0.348
247,dropoff,2024,3,792,Bronx,West Concourse,false,0.348
247,dropoff,2024,4,1049,Bronx,West Concourse,false,0.348
247,dropoff,2024,5,1270,Bronx,West Concourse,false,0.348
247,dropoff,2024,6,1341,Bronx,West Concourse,false,0.348
247,dropoff,2025,2,647,Bronx,West Concourse,false,0.348
247,dropoff,2025,3,958,Bronx,West Concourse,false,0.348
247,dropoff,2025,4,1107,Bronx,West Concourse,false,0.348
247,dropoff,2025,5,1212,Bronx,West Concourse,false,0.348
247,dropoff,2025,6,1463,Bronx,West Concourse,false,0.348
247,pickup,2024,2,236,Bronx,West Concourse,false,0.1831
247,pickup,2024,3,295,Bronx,West Concourse,false,0.1831
247,pickup,2024,4,322,Bronx,West Concourse,false,0.1831
247,pickup,2024,5,360,Bronx,West Concourse,false,0.1831
247,pickup,2024,6,376,Bronx,West Concourse,false,0.1831
247,pickup,2025,2,282,Bronx,West Concourse,false,0.1831
247,pickup,2025,3,350,Bronx,West Concourse,false,0.1831
247,pickup,2025,4,445,Bronx,West Concourse,false,0.1831
247,pickup,2025,5,419,Bronx,West Concourse,false,0.1831
247,pickup,2025,6,491,Bronx,West Concourse,false,0.1831
248,dropoff,2024,2,212,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2024,3,255,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2024,4,276,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2024,5,265,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2024,6,303,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2025,2,189,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2025,3,200,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2025,4,242,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2025,5,246,Bronx,West Farms/Bronx River,false,0.222
248,dropoff,2025,6,241,Bronx,West Farms/Bronx River,false,0.222
248,pickup,2024,2,93,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2024,3,128,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2024,4,111,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2024,5,121,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2024,6,126,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2025,2,118,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2025,3,153,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2025,4,130,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2025,5,158,Bronx,West Farms/Bronx River,false,0.2107
248,pickup,2025,6,145,Bronx,West Farms/Bronx River,false,0.2107
249,dropoff,2024,2,50517,Manhattan,West Village,true,1.0
249,dropoff,2024,3,55273,Manhattan,West Village,true,1.0
249,dropoff,2024,4,53343,Manhattan,West Village,true,1.0
249,dropoff,2024,5,54575,Manhattan,West Village,true,1.0
249,dropoff,2024,6,53312,Manhattan,West Village,true,1.0
249,dropoff,2025,2,49857,Manhattan,West Village,true,1.0
249,dropoff,2025,3,57434,Manhattan,West Village,true,1.0
249,dropoff,2025,4,54389,Manhattan,West Village,true,1.0
249,dropoff,2025,5,57407,Manhattan,West Village,true,1.0
249,dropoff,2025,6,51370,Manhattan,West Village,true,1.0
249,pickup,2024,2,67627,Manhattan,West Village,true,1.0
249,pickup,2024,3,73621,Manhattan,West Village,true,1.0
249,pickup,2024,4,69439,Manhattan,West Village,true,1.0
249,pickup,2024,5,70567,Manhattan,West Village,true,1.0
249,pickup,2024,6,69697,Manhattan,West Village,true,1.0
249,pickup,2025,2,62177,Manhattan,West Village,true,1.0
249,pickup,2025,3,72596,Manhattan,West Village,true,1.0
249,pickup,2025,4,67550,Manhattan,West Village,true,1.0
249,pickup,2025,5,69377,Manhattan,West Village,true,1.0
249,pickup,2025,6,63069,Manhattan,West Village,true,1.0
250,dropoff,2024,2,236,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2024,3,293,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2024,4,274,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2024,5,305,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2024,6,296,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2025,2,242,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2025,3,287,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2025,4,333,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2025,5,281,Bronx,Westchester Village/Unionport,false,0.2158
250,dropoff,2025,6,311,Bronx,Westchester Village/Unionport,false,0.2158
250,pickup,2024,2,99,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2024,3,107,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2024,4,119,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2024,5,116,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2024,6,107,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2025,2,134,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2025,3,133,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2025,4,164,Bronx,Westchester Village/Unionport,false,0.2263
250,pickup,2025,5,139,Bronx,Westchester Village/Unionport,false,0.2263
